id,labels
582eef1232f94a4db034294c08f2e6f6,"[{'class_id': 2, 'x': 0.268439, 'y': 0.175177, 'w': 0.106884, 'h': 0.084769}]"
2c286f4ead174ed0a0c90c352c00bdee,"[{'class_id': 1, 'x': 0.329366, 'y': 0.60728, 'w': 0.0888159, 'h': 0.0667539}, {'class_id': 1, 'x': 0.603986, 'y': 0.378593, 'w': 0.142043, 'h': 0.073144}]"
ad942f71fb474051815d56ac2865f9b5,"[{'class_id': 2, 'x': 0.811875, 'y': 0.258872, 'w': 0.129442, 'h': 0.144843}]"
8296a363ca21457e80d45802f1a6b516,"[{'class_id': 2, 'x': 0.807463, 'y': 0.241254, 'w': 0.0917549, 'h': 0.090102}]"
4049b6ec40084db0b5ec8107e3f0518e,"[{'class_id': 1, 'x': 0.905437, 'y': 0.363104, 'w': 0.0621009, 'h': 0.0576558}]"
693c73b6f001475a9022df9797e6a039,"[{'class_id': 1, 'x': 0.27202, 'y': 0.682881, 'w': 0.0689753, 'h': 0.0620015}, {'class_id': 1, 'x': 0.0892298, 'y': 0.643987, 'w': 0.0614213, 'h': 0.0644475}, {'class_id': 1, 'x': 0.850421, 'y': 0.647702, 'w': 0.0743263, 'h': 0.0528786}, {'class_id': 1, 'x': 0.764163, 'y': 0.750349, 'w': 0.078337, 'h': 0.10839}, {'class_id': 1, 'x': 0.764483, 'y': 0.718825, 'w': 0.0721815, 'h': 0.0484769}]"
c9630073a8874234ae9469080ed77c69,"[{'class_id': 0, 'x': 0.510327, 'y': 0.807496, 'w': 0.320557, 'h': 0.193698}, {'class_id': 0, 'x': 0.555509, 'y': 0.201373, 'w': 0.443108, 'h': 0.197206}, {'class_id': 0, 'x': 0.262018, 'y': 0.326349, 'w': 0.192453, 'h': 0.0839635}]"
7802bbb9cdab45cc826f352bfa47e001,"[{'class_id': 2, 'x': 0.0803996, 'y': 0.487137, 'w': 0.107089, 'h': 0.165932}, {'class_id': 2, 'x': 0.884327, 'y': 0.611643, 'w': 0.124669, 'h': 0.23895}, {'class_id': 2, 'x': 0.892476, 'y': 0.356963, 'w': 0.115105, 'h': 0.111345}]"
c1e4a2205d2d448791e5eb71a885ade6,"[{'class_id': 1, 'x': 0.11423, 'y': 0.630991, 'w': 0.076149, 'h': 0.0640538}, {'class_id': 1, 'x': 0.0697286, 'y': 0.344266, 'w': 0.0577689, 'h': 0.0793293}]"
87e4b8898e7a4e0a9e63a8f61f2fdb47,"[{'class_id': 0, 'x': 0.68768, 'y': 0.272276, 'w': 0.113374, 'h': 0.134445}, {'class_id': 0, 'x': 0.464479, 'y': 0.81987, 'w': 0.548445, 'h': 0.166583}]"
697053786d3b4f52963fae468afeaf4f,"[{'class_id': 0, 'x': 0.467881, 'y': 0.145311, 'w': 0.31836, 'h': 0.0866279}, {'class_id': 0, 'x': 0.47324, 'y': 0.867374, 'w': 0.28319, 'h': 0.0664493}]"
477a8fb25cdc49f4a5bf82d6b59e54fb,"[{'class_id': 2, 'x': 0.910334, 'y': 0.434653, 'w': 0.0963833, 'h': 0.139373}]"
73d649c5af4c415eba278a3cb58409f9,"[{'class_id': 2, 'x': 0.868191, 'y': 0.723779, 'w': 0.203208, 'h': 0.154494}, {'class_id': 2, 'x': 0.908622, 'y': 0.468353, 'w': 0.104588, 'h': 0.173922}]"
11e1c7e235c84ddfb8c6b68bd7169da4,"[{'class_id': 0, 'x': 0.524115, 'y': 0.15093, 'w': 0.376644, 'h': 0.0994346}, {'class_id': 0, 'x': 0.520261, 'y': 0.857074, 'w': 0.34147, 'h': 0.0922914}]"
edc985697b1a4c748cad6a2a1f4303f7,"[{'class_id': 2, 'x': 0.317499, 'y': 0.86155, 'w': 0.126362, 'h': 0.0877621}, {'class_id': 2, 'x': 0.913527, 'y': 0.53571, 'w': 0.0822504, 'h': 0.0953304}, {'class_id': 2, 'x': 0.540355, 'y': 0.0951749, 'w': 0.22721, 'h': 0.0734078}]"
6b8b349d440c44e093b3c48e65883547,"[{'class_id': 0, 'x': 0.540922, 'y': 0.688751, 'w': 0.156282, 'h': 0.17503}]"
efd2fc50c23a472fadedf6cc2415f859,"[{'class_id': 1, 'x': 0.68859, 'y': 0.636444, 'w': 0.104495, 'h': 0.0705248}, {'class_id': 1, 'x': 0.803883, 'y': 0.714489, 'w': 0.0915992, 'h': 0.0628406}, {'class_id': 1, 'x': 0.70662, 'y': 0.586236, 'w': 0.0661829, 'h': 0.0420212}, {'class_id': 1, 'x': 0.798571, 'y': 0.629097, 'w': 0.0604857, 'h': 0.0446523}]"
a641c99d284844cab64cc61f2cb1ebcb,"[{'class_id': 0, 'x': 0.439293, 'y': 0.324671, 'w': 0.205086, 'h': 0.135838}]"
196f9be7486d4d75af2fbb2c7b9e83bf,"[{'class_id': 2, 'x': 0.813411, 'y': 0.246554, 'w': 0.160126, 'h': 0.190046}]"
a626467bffbb4512b051fa0cb8388589,"[{'class_id': 2, 'x': 0.861015, 'y': 0.351897, 'w': 0.084425, 'h': 0.145781}, {'class_id': 2, 'x': 0.750421, 'y': 0.800096, 'w': 0.102781, 'h': 0.0822393}]"
2ebf9081bfa540d4b051545a7110e770,"[{'class_id': 1, 'x': 0.81331, 'y': 0.338022, 'w': 0.130793, 'h': 0.0598316}, {'class_id': 1, 'x': 0.676314, 'y': 0.331397, 'w': 0.0909725, 'h': 0.0581841}]"
8d881f10d3ab445baca32bc49f4c5a45,"[{'class_id': 2, 'x': 0.0986495, 'y': 0.459898, 'w': 0.0946915, 'h': 0.21823}, {'class_id': 2, 'x': 0.894372, 'y': 0.500452, 'w': 0.112788, 'h': 0.336846}]"
1812b8c8672943398bdb20f2b7cfa1e7,"[{'class_id': 2, 'x': 0.134976, 'y': 0.707023, 'w': 0.151134, 'h': 0.145173}, {'class_id': 2, 'x': 0.54142, 'y': 0.876859, 'w': 0.51564, 'h': 0.170713}, {'class_id': 2, 'x': 0.863617, 'y': 0.325272, 'w': 0.0882946, 'h': 0.119567}]"
10eafcd4992c49a989bbe6e45d79575e,"[{'class_id': 0, 'x': 0.546013, 'y': 0.829076, 'w': 0.389294, 'h': 0.143545}, {'class_id': 0, 'x': 0.496782, 'y': 0.140478, 'w': 0.343913, 'h': 0.0835553}, {'class_id': 0, 'x': 0.544971, 'y': 0.321942, 'w': 0.0944474, 'h': 0.140115}]"
8db85cad8d784bba82d3f6b5b5599196,"[{'class_id': 2, 'x': 0.146259, 'y': 0.323003, 'w': 0.0799617, 'h': 0.132051}, {'class_id': 2, 'x': 0.78759, 'y': 0.765196, 'w': 0.0751526, 'h': 0.0681011}]"
9b8559e7d3f44898acf937f45a7e6d57,"[{'class_id': 2, 'x': 0.808466, 'y': 0.7376, 'w': 0.0975534, 'h': 0.114477}]"
1ebae113ad65481f90c93829cd5cdd12,"[{'class_id': 1, 'x': 0.904389, 'y': 0.632495, 'w': 0.0823278, 'h': 0.0614457}, {'class_id': 1, 'x': 0.551034, 'y': 0.293758, 'w': 0.0979807, 'h': 0.059689}, {'class_id': 1, 'x': 0.524761, 'y': 0.354943, 'w': 0.122563, 'h': 0.0637637}]"
c805d4b5edab45bbb8996da85929a133,"[{'class_id': 0, 'x': 0.532908, 'y': 0.206179, 'w': 0.294052, 'h': 0.24066}, {'class_id': 0, 'x': 0.503103, 'y': 0.831514, 'w': 0.412186, 'h': 0.148528}, {'class_id': 0, 'x': 0.226261, 'y': 0.633895, 'w': 0.0863646, 'h': 0.16021}]"
79a23b092494442e9ca2cdddac7b939d,"[{'class_id': 1, 'x': 0.47855, 'y': 0.459322, 'w': 0.132006, 'h': 0.0744655}, {'class_id': 1, 'x': 0.476703, 'y': 0.642749, 'w': 0.10509, 'h': 0.0603802}, {'class_id': 1, 'x': 0.893376, 'y': 0.334462, 'w': 0.0630001, 'h': 0.0593388}, {'class_id': 1, 'x': 0.532328, 'y': 0.326166, 'w': 0.0749649, 'h': 0.0617374}, {'class_id': 1, 'x': 0.391473, 'y': 0.74836, 'w': 0.061711, 'h': 0.0558168}, {'class_id': 1, 'x': 0.81862, 'y': 0.739128, 'w': 0.060924, 'h': 0.0519783}, {'class_id': 1, 'x': 0.152675, 'y': 0.648484, 'w': 0.0559189, 'h': 0.0468419}, {'class_id': 1, 'x': 0.901574, 'y': 0.658222, 'w': 0.0677673, 'h': 0.0863113}]"
8446f02a6fc6479ab9e0c66a534d55a7,"[{'class_id': 0, 'x': 0.575776, 'y': 0.261294, 'w': 0.384313, 'h': 0.316355}, {'class_id': 0, 'x': 0.484083, 'y': 0.866727, 'w': 0.341861, 'h': 0.0584583}]"
1e20bcdc3dd54038a2ed8c5e903230e9,"[{'class_id': 2, 'x': 0.330447, 'y': 0.13665, 'w': 0.0873482, 'h': 0.0703226}]"
241ea34fd2204512ad96bf972578c1fe,"[{'class_id': 1, 'x': 0.475529, 'y': 0.533371, 'w': 0.0805185, 'h': 0.0700251}, {'class_id': 1, 'x': 0.298511, 'y': 0.404481, 'w': 0.0795167, 'h': 0.0672634}, {'class_id': 1, 'x': 0.182132, 'y': 0.59567, 'w': 0.0824606, 'h': 0.0594023}, {'class_id': 1, 'x': 0.708595, 'y': 0.654187, 'w': 0.0586382, 'h': 0.0604308}]"
96c2b1c6275e4c239382b3942fd75914,"[{'class_id': 2, 'x': 0.368214, 'y': 0.134009, 'w': 0.117189, 'h': 0.0794357}]"
d71747aa00ae460fb2a476231683d58b,"[{'class_id': 1, 'x': 0.22109, 'y': 0.680168, 'w': 0.0577312, 'h': 0.0519586}]"
65ea5b98bbee4765a17a190dcb6f5365,"[{'class_id': 2, 'x': 0.223144, 'y': 0.199831, 'w': 0.135891, 'h': 0.0973208}]"
a9a904f5d82249d7b8ade27681bdb757,"[{'class_id': 0, 'x': 0.309142, 'y': 0.583298, 'w': 0.162702, 'h': 0.294322}]"
c593743503e945beae9e12e9cb8809f4,[]
005ac601e1644dee846146ccbbf4c91b,"[{'class_id': 1, 'x': 0.627188, 'y': 0.556814, 'w': 0.107237, 'h': 0.0717835}, {'class_id': 1, 'x': 0.288974, 'y': 0.323601, 'w': 0.0828412, 'h': 0.0578377}, {'class_id': 1, 'x': 0.148913, 'y': 0.375373, 'w': 0.129608, 'h': 0.0738939}, {'class_id': 1, 'x': 0.518136, 'y': 0.312642, 'w': 0.0506372, 'h': 0.0481636}, {'class_id': 1, 'x': 0.191268, 'y': 0.545544, 'w': 0.165304, 'h': 0.0718233}]"
83bfd217f4a145d9b3bbdaf06685e4c5,[]
35cd51fc2a9e40ba8237bf26231ca117,[]
18403575963e4b2ebf602ff2feb6d3fa,"[{'class_id': 0, 'x': 0.419758, 'y': 0.663666, 'w': 0.326476, 'h': 0.505919}]"
b6522279bfbf4cb196f892e3e0078716,"[{'class_id': 0, 'x': 0.452311, 'y': 0.846484, 'w': 0.380134, 'h': 0.12795}, {'class_id': 0, 'x': 0.515123, 'y': 0.13102, 'w': 0.236194, 'h': 0.0886523}]"
6b3e0166caf04bb5a6cd362190154a70,"[{'class_id': 0, 'x': 0.553238, 'y': 0.492818, 'w': 0.19921, 'h': 0.22467}, {'class_id': 0, 'x': 0.1905, 'y': 0.703049, 'w': 0.129958, 'h': 0.166582}, {'class_id': 0, 'x': 0.46158, 'y': 0.869278, 'w': 0.333067, 'h': 0.0828336}, {'class_id': 0, 'x': 0.513877, 'y': 0.139917, 'w': 0.426021, 'h': 0.0958306}]"
bdd27923fa754a47b06f6008e0a30704,"[{'class_id': 0, 'x': 0.459045, 'y': 0.657774, 'w': 0.192686, 'h': 0.0922859}, {'class_id': 0, 'x': 0.492981, 'y': 0.873874, 'w': 0.228891, 'h': 0.063772}]"
05e7d6121c9c47c5aed84a5d6ffdd7e9,"[{'class_id': 0, 'x': 0.517869, 'y': 0.145327, 'w': 0.306158, 'h': 0.110853}, {'class_id': 0, 'x': 0.726393, 'y': 0.431405, 'w': 0.163113, 'h': 0.189944}, {'class_id': 0, 'x': 0.554593, 'y': 0.877384, 'w': 0.196247, 'h': 0.0699703}]"
6b979a5ea90a409e860624b50ce7dbdc,"[{'class_id': 0, 'x': 0.51307, 'y': 0.77008, 'w': 0.399244, 'h': 0.263826}]"
c94e3798d34e4e6a88cc8a0596dd9750,"[{'class_id': 2, 'x': 0.823715, 'y': 0.736762, 'w': 0.0505436, 'h': 0.0633506}]"
095ef4542bdf46778cc3a0b249d2a386,"[{'class_id': 1, 'x': 0.324693, 'y': 0.706847, 'w': 0.120329, 'h': 0.0666757}, {'class_id': 1, 'x': 0.928831, 'y': 0.634983, 'w': 0.061071, 'h': 0.071187}, {'class_id': 1, 'x': 0.457819, 'y': 0.425593, 'w': 0.0719961, 'h': 0.0619822}, {'class_id': 1, 'x': 0.682934, 'y': 0.621448, 'w': 0.0774373, 'h': 0.0524961}, {'class_id': 1, 'x': 0.398536, 'y': 0.592516, 'w': 0.0578217, 'h': 0.0425663}, {'class_id': 1, 'x': 0.106867, 'y': 0.392293, 'w': 0.0504166, 'h': 0.0474024}]"
c367aeac8213449f8993b313107168c9,"[{'class_id': 0, 'x': 0.518619, 'y': 0.253298, 'w': 0.461915, 'h': 0.304036}, {'class_id': 0, 'x': 0.439296, 'y': 0.871663, 'w': 0.148994, 'h': 0.0730084}]"
4846be2c47cf49fbb6d18e35151a20d4,"[{'class_id': 1, 'x': 0.323746, 'y': 0.586011, 'w': 0.127241, 'h': 0.0738159}, {'class_id': 1, 'x': 0.682541, 'y': 0.366067, 'w': 0.150321, 'h': 0.0685526}, {'class_id': 1, 'x': 0.483901, 'y': 0.419896, 'w': 0.12949, 'h': 0.059036}, {'class_id': 1, 'x': 0.492174, 'y': 0.532038, 'w': 0.0803566, 'h': 0.0467168}, {'class_id': 1, 'x': 0.507138, 'y': 0.596308, 'w': 0.0945238, 'h': 0.0604526}, {'class_id': 1, 'x': 0.0929971, 'y': 0.591139, 'w': 0.0639921, 'h': 0.0673399}, {'class_id': 1, 'x': 0.299819, 'y': 0.34127, 'w': 0.0653724, 'h': 0.0529265}, {'class_id': 1, 'x': 0.414075, 'y': 0.274834, 'w': 0.0495156, 'h': 0.0439603}]"
3071330cdad74d1caae82f7ac8868cfe,"[{'class_id': 2, 'x': 0.165023, 'y': 0.307727, 'w': 0.0601786, 'h': 0.0653919}, {'class_id': 2, 'x': 0.19852, 'y': 0.746362, 'w': 0.0619898, 'h': 0.0721365}, {'class_id': 2, 'x': 0.774553, 'y': 0.223646, 'w': 0.0710961, 'h': 0.0653712}]"
1f628220070f41c8a8286cc7811a7306,"[{'class_id': 1, 'x': 0.878414, 'y': 0.54512, 'w': 0.0813076, 'h': 0.0604542}]"
d8858b03cee2467f90e42d31f812c413,"[{'class_id': 1, 'x': 0.429415, 'y': 0.611145, 'w': 0.067206, 'h': 0.0552759}]"
6699e7bffff24841916da2f2d3329afe,"[{'class_id': 0, 'x': 0.505114, 'y': 0.166778, 'w': 0.404324, 'h': 0.128486}]"
ab2d1f64e3d84d388c808c38f26ff7dd,"[{'class_id': 2, 'x': 0.929814, 'y': 0.47743, 'w': 0.115801, 'h': 0.129771}, {'class_id': 2, 'x': 0.866124, 'y': 0.685303, 'w': 0.10711, 'h': 0.129533}, {'class_id': 2, 'x': 0.803712, 'y': 0.229062, 'w': 0.112999, 'h': 0.124603}, {'class_id': 2, 'x': 0.126418, 'y': 0.326892, 'w': 0.0767555, 'h': 0.118679}, {'class_id': 2, 'x': 0.542298, 'y': 0.0872599, 'w': 0.0815178, 'h': 0.058517}, {'class_id': 2, 'x': 0.0655471, 'y': 0.470966, 'w': 0.103582, 'h': 0.11004}]"
6f28f0d2543446a695768566db2ef94d,"[{'class_id': 2, 'x': 0.889643, 'y': 0.316224, 'w': 0.142514, 'h': 0.156008}, {'class_id': 2, 'x': 0.212483, 'y': 0.210633, 'w': 0.089584, 'h': 0.0835409}, {'class_id': 2, 'x': 0.122361, 'y': 0.667179, 'w': 0.0672412, 'h': 0.0588258}]"
b3d8d1fc557f4702ba6744cb693a7462,"[{'class_id': 0, 'x': 0.49939, 'y': 0.818352, 'w': 0.456425, 'h': 0.176889}, {'class_id': 0, 'x': 0.459262, 'y': 0.121763, 'w': 0.210549, 'h': 0.0706373}]"
394dcd51bb204ac4acc565581e99a6c2,"[{'class_id': 1, 'x': 0.686841, 'y': 0.472771, 'w': 0.0832962, 'h': 0.0719981}, {'class_id': 1, 'x': 0.152501, 'y': 0.671923, 'w': 0.0662099, 'h': 0.0564507}, {'class_id': 1, 'x': 0.557232, 'y': 0.661605, 'w': 0.0569617, 'h': 0.0524489}, {'class_id': 1, 'x': 0.458975, 'y': 0.613983, 'w': 0.0691252, 'h': 0.0610033}]"
0de80949e0064bad845ebaa215331df7,"[{'class_id': 0, 'x': 0.593587, 'y': 0.69762, 'w': 0.15528, 'h': 0.0838844}, {'class_id': 0, 'x': 0.48421, 'y': 0.450054, 'w': 0.11798, 'h': 0.200716}]"
f47e52f0be2b471ebedbabbc7a78eee4,"[{'class_id': 0, 'x': 0.493007, 'y': 0.865065, 'w': 0.200373, 'h': 0.0698086}]"
ff85880c05f44618a564f7e002875a57,"[{'class_id': 1, 'x': 0.4067, 'y': 0.479167, 'w': 0.0966558, 'h': 0.0663386}]"
cf081afdf0ac42538da3c09ae02d2a0a,"[{'class_id': 0, 'x': 0.207712, 'y': 0.709967, 'w': 0.11548, 'h': 0.137349}, {'class_id': 0, 'x': 0.508245, 'y': 0.878733, 'w': 0.220774, 'h': 0.0529713}]"
69a4944d7d4545db8757dcd89eb1d93d,"[{'class_id': 0, 'x': 0.478218, 'y': 0.128143, 'w': 0.155093, 'h': 0.0693976}]"
7571146b8a494c7fbd039df0dad014dc,"[{'class_id': 1, 'x': 0.821127, 'y': 0.682521, 'w': 0.0451005, 'h': 0.0437309}, {'class_id': 1, 'x': 0.72936, 'y': 0.637457, 'w': 0.0753565, 'h': 0.0684849}, {'class_id': 1, 'x': 0.109648, 'y': 0.688851, 'w': 0.0621836, 'h': 0.0582855}, {'class_id': 1, 'x': 0.628039, 'y': 0.663914, 'w': 0.0535905, 'h': 0.049848}]"
e71d85a2b9bc411a94d13536c59e2445,[]
550470bfe21a4aab8d36310a82c3b791,"[{'class_id': 0, 'x': 0.42989, 'y': 0.46935, 'w': 0.0844029, 'h': 0.113909}]"
b71678ef25ba4915919af4db5483a729,"[{'class_id': 1, 'x': 0.773423, 'y': 0.661719, 'w': 0.116943, 'h': 0.0667415}, {'class_id': 1, 'x': 0.912127, 'y': 0.600632, 'w': 0.0778705, 'h': 0.0659672}, {'class_id': 1, 'x': 0.061475, 'y': 0.392572, 'w': 0.0657706, 'h': 0.0788847}, {'class_id': 1, 'x': 0.429952, 'y': 0.698115, 'w': 0.0831995, 'h': 0.0598294}, {'class_id': 1, 'x': 0.0686309, 'y': 0.620339, 'w': 0.0581358, 'h': 0.0704764}, {'class_id': 1, 'x': 0.121637, 'y': 0.679134, 'w': 0.052074, 'h': 0.0550485}, {'class_id': 1, 'x': 0.134198, 'y': 0.411945, 'w': 0.0536193, 'h': 0.0476573}]"
0cdd6d79a11f477ba9486a54f9321973,"[{'class_id': 0, 'x': 0.460034, 'y': 0.637369, 'w': 0.237832, 'h': 0.211397}, {'class_id': 0, 'x': 0.451007, 'y': 0.143745, 'w': 0.264836, 'h': 0.0883712}, {'class_id': 0, 'x': 0.482366, 'y': 0.868354, 'w': 0.27193, 'h': 0.0695698}, {'class_id': 0, 'x': 0.77055, 'y': 0.73965, 'w': 0.0909489, 'h': 0.104337}]"
018b6a460d8b4fb89992b9e864dd9fd5,"[{'class_id': 0, 'x': 0.536264, 'y': 0.850895, 'w': 0.357414, 'h': 0.127411}, {'class_id': 0, 'x': 0.558239, 'y': 0.155804, 'w': 0.261629, 'h': 0.138269}, {'class_id': 0, 'x': 0.659884, 'y': 0.321567, 'w': 0.127279, 'h': 0.131377}]"
86030937e48040958b8255d287b2e6f5,"[{'class_id': 0, 'x': 0.541359, 'y': 0.871726, 'w': 0.265502, 'h': 0.0669838}, {'class_id': 0, 'x': 0.563603, 'y': 0.28135, 'w': 0.126543, 'h': 0.149787}]"
4a4bad96a8ef40ae9fa090d695062751,"[{'class_id': 2, 'x': 0.901907, 'y': 0.559004, 'w': 0.0451008, 'h': 0.0729524}, {'class_id': 2, 'x': 0.221016, 'y': 0.229832, 'w': 0.0847061, 'h': 0.0961136}, {'class_id': 2, 'x': 0.868106, 'y': 0.342619, 'w': 0.0619877, 'h': 0.0898154}, {'class_id': 2, 'x': 0.16204, 'y': 0.713384, 'w': 0.0668678, 'h': 0.0871632}]"
d846f34f1b4144cab30072018618d0b9,"[{'class_id': 0, 'x': 0.225155, 'y': 0.352479, 'w': 0.136169, 'h': 0.211596}]"
c1a4434b062442098a2d0e375756be25,"[{'class_id': 0, 'x': 0.509432, 'y': 0.211018, 'w': 0.400986, 'h': 0.239242}, {'class_id': 0, 'x': 0.492069, 'y': 0.863256, 'w': 0.359002, 'h': 0.101337}]"
46555c333e254e2cafabf778ec79b390,"[{'class_id': 2, 'x': 0.943303, 'y': 0.466693, 'w': 0.113394, 'h': 0.121448}, {'class_id': 2, 'x': 0.159773, 'y': 0.713697, 'w': 0.172779, 'h': 0.222952}]"
2177784f95114efcbc22803e6998ea91,"[{'class_id': 1, 'x': 0.148445, 'y': 0.557794, 'w': 0.0812867, 'h': 0.0649709}, {'class_id': 1, 'x': 0.0908745, 'y': 0.390629, 'w': 0.0714858, 'h': 0.0663969}]"
7f7d2b418c1240d19fded6bcad674c4f,"[{'class_id': 2, 'x': 0.907745, 'y': 0.432311, 'w': 0.0878186, 'h': 0.133938}, {'class_id': 2, 'x': 0.238655, 'y': 0.191351, 'w': 0.0794668, 'h': 0.079546}, {'class_id': 2, 'x': 0.710101, 'y': 0.158262, 'w': 0.0820264, 'h': 0.0735808}]"
d765251ab432423b86995c1271d34b32,"[{'class_id': 0, 'x': 0.472231, 'y': 0.849189, 'w': 0.325096, 'h': 0.100449}, {'class_id': 0, 'x': 0.484248, 'y': 0.196595, 'w': 0.44492, 'h': 0.186821}, {'class_id': 0, 'x': 0.731736, 'y': 0.288045, 'w': 0.113816, 'h': 0.127182}]"
7feb71b860b441aba1562c295eddd895,"[{'class_id': 0, 'x': 0.558614, 'y': 0.411791, 'w': 0.228738, 'h': 0.193257}]"
b415d632e5be4c83b41490e1e92c415b,"[{'class_id': 1, 'x': 0.230238, 'y': 0.480878, 'w': 0.0964001, 'h': 0.0635653}, {'class_id': 1, 'x': 0.205123, 'y': 0.710489, 'w': 0.0757126, 'h': 0.069265}, {'class_id': 1, 'x': 0.288102, 'y': 0.651018, 'w': 0.0623182, 'h': 0.0569584}, {'class_id': 1, 'x': 0.399094, 'y': 0.675285, 'w': 0.091344, 'h': 0.0541837}, {'class_id': 1, 'x': 0.379901, 'y': 0.618828, 'w': 0.0556433, 'h': 0.0417414}]"
d43fa5ddf4a74640817389b219e2edf3,"[{'class_id': 0, 'x': 0.44108, 'y': 0.663578, 'w': 0.106019, 'h': 0.125948}, {'class_id': 0, 'x': 0.572904, 'y': 0.521482, 'w': 0.0971349, 'h': 0.1226}]"
2e69d55160734ae49603cf1b589398a9,[]
5b9eb8c760904509b7c177baea970600,"[{'class_id': 0, 'x': 0.578592, 'y': 0.208021, 'w': 0.326197, 'h': 0.227932}, {'class_id': 0, 'x': 0.555934, 'y': 0.853248, 'w': 0.31397, 'h': 0.109781}, {'class_id': 0, 'x': 0.450808, 'y': 0.565349, 'w': 0.365648, 'h': 0.206555}]"
d9402c9128924e60905745a9e22965c4,"[{'class_id': 2, 'x': 0.757113, 'y': 0.817904, 'w': 0.102245, 'h': 0.086171}, {'class_id': 2, 'x': 0.933729, 'y': 0.494792, 'w': 0.107795, 'h': 0.113123}]"
d9635ff20bb84dbb96264f6eefc21e08,"[{'class_id': 1, 'x': 0.846828, 'y': 0.619125, 'w': 0.0909953, 'h': 0.0654364}, {'class_id': 1, 'x': 0.824082, 'y': 0.71754, 'w': 0.0630043, 'h': 0.0519816}, {'class_id': 1, 'x': 0.321697, 'y': 0.612389, 'w': 0.0604962, 'h': 0.0521386}, {'class_id': 1, 'x': 0.624716, 'y': 0.576609, 'w': 0.0457742, 'h': 0.0436499}]"
7a07da944aef474caeb603c1b01251b3,[]
45eeb00d32464f0d826b5a2cbc7a807a,[]
b6674368fc004b7ab478e4a4492eaa07,"[{'class_id': 1, 'x': 0.148552, 'y': 0.612133, 'w': 0.0607011, 'h': 0.0574316}, {'class_id': 1, 'x': 0.711792, 'y': 0.670116, 'w': 0.0833238, 'h': 0.0566418}, {'class_id': 1, 'x': 0.941798, 'y': 0.416626, 'w': 0.049255, 'h': 0.0589606}]"
7a3da9394bf9456893179007226f01ca,"[{'class_id': 1, 'x': 0.630684, 'y': 0.370263, 'w': 0.114352, 'h': 0.104816}, {'class_id': 1, 'x': 0.774661, 'y': 0.62415, 'w': 0.0605419, 'h': 0.0513926}, {'class_id': 1, 'x': 0.496809, 'y': 0.380837, 'w': 0.0541038, 'h': 0.0508595}]"
b3ffb419896f4057b6ed077c204ccbf4,"[{'class_id': 1, 'x': 0.819679, 'y': 0.254879, 'w': 0.0672173, 'h': 0.0573463}, {'class_id': 1, 'x': 0.311237, 'y': 0.369247, 'w': 0.0852627, 'h': 0.0681415}, {'class_id': 1, 'x': 0.097034, 'y': 0.30633, 'w': 0.0686646, 'h': 0.0652761}, {'class_id': 1, 'x': 0.785792, 'y': 0.539297, 'w': 0.0587693, 'h': 0.0552575}]"
71163be50d7248b2bf8aa393d7bd0968,"[{'class_id': 1, 'x': 0.348428, 'y': 0.638335, 'w': 0.0783847, 'h': 0.0716961}, {'class_id': 1, 'x': 0.889955, 'y': 0.623088, 'w': 0.067535, 'h': 0.0622837}, {'class_id': 1, 'x': 0.215488, 'y': 0.73803, 'w': 0.0701392, 'h': 0.0476031}, {'class_id': 1, 'x': 0.550052, 'y': 0.349405, 'w': 0.111555, 'h': 0.0976007}, {'class_id': 1, 'x': 0.229822, 'y': 0.43856, 'w': 0.0659149, 'h': 0.0480759}, {'class_id': 1, 'x': 0.141591, 'y': 0.336785, 'w': 0.0481609, 'h': 0.0460643}, {'class_id': 1, 'x': 0.768041, 'y': 0.353076, 'w': 0.0736271, 'h': 0.057559}, {'class_id': 1, 'x': 0.557743, 'y': 0.44107, 'w': 0.0515427, 'h': 0.0464955}, {'class_id': 1, 'x': 0.805909, 'y': 0.433505, 'w': 0.0919987, 'h': 0.0561965}, {'class_id': 1, 'x': 0.589467, 'y': 0.665914, 'w': 0.0791858, 'h': 0.0616947}, {'class_id': 1, 'x': 0.689719, 'y': 0.657006, 'w': 0.0522286, 'h': 0.0444452}]"
334fe82dbb5b4bed8ee989ea4dafacce,[]
9c140a5149b342c8beaa627c87e948dd,"[{'class_id': 2, 'x': 0.845292, 'y': 0.305457, 'w': 0.179145, 'h': 0.246725}]"
1d9506bb5a8e47c18b24e1eb5c2d8b7e,"[{'class_id': 2, 'x': 0.148714, 'y': 0.689961, 'w': 0.128107, 'h': 0.208911}, {'class_id': 2, 'x': 0.390859, 'y': 0.116009, 'w': 0.146151, 'h': 0.0727589}, {'class_id': 2, 'x': 0.62871, 'y': 0.113847, 'w': 0.103131, 'h': 0.077097}]"
46b87044dbc84ad5ac161e84f770949c,"[{'class_id': 2, 'x': 0.788338, 'y': 0.239414, 'w': 0.101734, 'h': 0.111347}]"
5fcd94707e744c1f9c179e7e08c07131,"[{'class_id': 2, 'x': 0.776605, 'y': 0.209256, 'w': 0.0782318, 'h': 0.0736378}]"
2f5e416cbf554c429fa119c07fe9a5b1,"[{'class_id': 0, 'x': 0.460907, 'y': 0.628832, 'w': 0.164399, 'h': 0.181005}]"
